;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;params;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_test_neg_root_mean_squared_error;split1_test_neg_root_mean_squared_error;split2_test_neg_root_mean_squared_error;split3_test_neg_root_mean_squared_error;split4_test_neg_root_mean_squared_error;mean_test_neg_root_mean_squared_error;std_test_neg_root_mean_squared_error;rank_test_neg_root_mean_squared_error
49;12.239121580123902;0.1282165515138623;0.036820268630981444;0.0011896017328453955;10;sqrt;5;10;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10};-0.4081946526518001;-0.33696596076159824;-0.3316326959435023;-0.4578284033161213;-0.40410174681342315;-0.387744691897289;0.04759099993128361;17;-3.404115156689033;-3.317378483079674;-3.3063575124296527;-3.4594797296703446;-3.3988233257996803;-3.3772308415336765;0.05754861417734041;17
58;78.94530820846558;3.8033535616814853;0.04140315055847168;0.0019636941125615974;25;0.1;5;10;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.38000159436605463;-0.32906929674983054;-0.3849857073616558;-0.48267775109991873;-0.3808864218790946;-0.3915241542913109;0.049996538816261676;18;-3.36986646619714;-3.3075670817082456;-3.371943060017473;-3.4888393485513203;-3.370608253713267;-3.3817648420374895;0.0588774418530211;18
35;63.61420602798462;0.27171130270502486;0.03779420852661133;0.001462942879375255;10;0.1;10;20;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.4136631337848111;-0.31266853303308206;-0.35648204372729997;-0.45770659278776926;-0.4185657450709368;-0.3918172096807798;0.05108272960549187;19;-3.4107183993991645;-3.28709598277872;-3.3370645783382735;-3.459335196247973;-3.416284531475679;-3.3820997376479616;0.06165520741661856;19
39;336.7707312107086;12.581245361906475;0.036200857162475585;0.0015922916605227491;10;0.5;5;2;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 2};-0.4173087878734849;-0.3361155507911002;-0.3443009908921051;-0.4282284449265976;-0.433515928143829;-0.39189394052542337;0.04260238994531774;20;-3.4151134681002913;-3.316323265304515;-3.322047561369343;-3.4241787336527865;-3.434239362653687;-3.382380478216125;0.051983656878492546;21
47;12.165927028656006;0.2387100722909998;0.032999277114868164;0.001089248295849599;10;sqrt;1;20;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20};-0.3837687702576844;-0.35093698170549503;-0.3298055380182232;-0.47877981419265625;-0.4169856444209563;-0.392055349719003;0.052492054591554614;21;-3.3744629202289365;-3.334666400106613;-3.3040883765420075;-3.4842502780368694;-3.4143813495273196;-3.382369864888349;0.06304044015685803;20
61;60.22814002037048;1.9786088377920519;0.033793973922729495;0.00039719634830118894;25;0.1;10;10;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.4468385859917441;-0.32943375816575826;-0.35648204372729997;-0.43943501353497694;-0.3925548574481812;-0.39294885177359207;0.045671034860257254;22;-3.4505072090925997;-3.308020556163459;-3.3370645783382735;-3.4375863625514924;-3.3848190498164006;-3.3835995511924453;0.05526370572342272;22
40;333.1917055130005;13.572370978529351;0.036787796020507815;0.0011695618904543716;10;0.5;5;10;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.3957994287503086;-0.33234944949318024;-0.41482928680788334;-0.47634360362561745;-0.3519584253640673;-0.39425603880821136;0.050567821363217504;23;-3.389100175562829;-3.311646116359657;-3.4080786375903944;-3.481379037105842;-3.3351161898800465;-3.385064031299754;0.05951053688766695;23
68;341.84059500694275;3.264915420799946;0.034600257873535156;0.0004894950474471356;25;0.5;5;20;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.3957994287503086;-0.41532516518606255;-0.30824507449992833;-0.47390739305857843;-0.37979250604449266;-0.3946139135078741;0.053660167279838605;24;-3.389100175562829;-3.4132096331752027;-3.277193921634788;-3.478505426185217;-3.369272918598314;-3.3854564150312703;0.06545885672405564;24
71;289.0916970729828;2.157866878511399;0.03360781669616699;0.0013586533675002082;25;0.5;10;20;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.4504842400804181;-0.3208081713221351;-0.3841330336631923;-0.4697658350946121;-0.3531738874025139;-0.3956730335125743;0.05663586888024146;25;-3.4548516610702693;-3.2972715993681807;-3.3709049230139967;-3.4736148318430473;-3.3366150512158277;-3.386651613302264;0.06775581242351328;25
44;290.1727798461914;7.099341962354781;0.03380217552185059;0.002136967409482049;10;0.5;10;20;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.4261798794892584;-0.32809739964068996;-0.38157501256780124;-0.4695222140379083;-0.3896377485559095;-0.3990024508583135;0.047181753186273864;26;-3.4257845816688475;-3.3063575124296527;-3.3677885919398207;-3.4733269353747858;-3.381271950021175;-3.3909059142868565;0.056187903096835454;26
31;73.0128420829773;0.23710313276975015;0.0396000862121582;0.000784238048412228;10;0.1;5;10;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.45716793924298704;-0.32991970672032855;-0.37974785464252214;-0.4245741290760392;-0.40641112468647145;-0.3995641508736697;0.04297350507538741;27;-3.4628023333710516;-3.308625092088857;-3.3655608745051695;-3.4197953155123186;-3.401617262420921;-3.3916801755796633;0.0520152533388264;27
72;17.519430446624757;0.06557438067329976;0.04240255355834961;0.0010222578016565926;25;sqrt;1;2;{'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2};-0.33163591678964655;-0.3520303659532782;-0.34832073832771937;-0.4964423408036889;-0.4793388469932629;-0.40155364177351915;0.07103406011044805;28;-3.31028699662129;-3.3360155874935598;-3.327010670256409;-3.5049964336643766;-3.488696031470784;-3.393401143901284;0.08502162412855657;28
28;80.41179971694946;0.23218262822619312;0.03980755805969238;0.001949983217507524;10;0.1;1;10;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 1, 'min_samples_split': 10};-0.37890789813945247;-0.38155174064342523;-0.3725610334697571;-0.4491798558031328;-0.42841098758235363;-0.4021223031276243;0.030794264069222112;29;-3.3685308370267295;-3.3722396118899973;-3.3567841753678476;-3.4492028064467304;-3.4281190177705327;-3.3949752897003678;0.03664399437706259;29
54;96.37066345214843;4.361300987240195;0.04201383590698242;0.0012735332006487152;25;0.1;1;2;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 1, 'min_samples_split': 2};-0.4265444448981257;-0.32627509256105114;-0.38108777045439357;-0.4568539190893055;-0.4208751229439851;-0.4023272699893722;0.04503043393959144;30;-3.4262224095933997;-3.3040883765420075;-3.367194678066595;-3.4583232931581165;-3.4190641994557516;-3.3949785913631736;0.054040394018904855;30
64;424.6818437576294;3.606645041992398;0.03779945373535156;0.0013274278043698996;25;0.5;1;10;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10};-0.41718726607052914;-0.3849533805254175;-0.4050844445397275;-0.39960297076388973;-0.4075050405210734;-0.4028666204841274;0.01061178730758204;31;-3.4149670569421313;-3.3763886032268267;-3.3963215395483393;-3.3896902513356584;-3.402939905434711;-3.3960614712975334;0.012902835674144067;31
77;12.388944721221923;0.04987468985293596;0.03480763435363769;0.000988619298655405;25;sqrt;5;20;{'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20};-0.41901009311486614;-0.3491146746258562;-0.35940549640774666;-0.45758478225941723;-0.4312065502707805;-0.40326431933573337;0.04203615283207744;32;-3.4171625656383395;-3.3324165405903265;-3.340658617698013;-3.459190656786642;-3.431471987354698;-3.3961800736136043;0.05060541067807029;32
46;12.742917346954346;0.06464286111238582;0.034200096130371095;0.0011662370156533943;10;sqrt;1;10;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10};-0.4211974855680707;-0.35373118589427444;-0.3427174540235298;-0.5239715202112294;-0.3793063212291141;-0.4041847933852437;0.06569783910125987;33;-3.4197953155123186;-3.3381132395411632;-3.320090360216119;-3.5370891987621684;-3.3686792664188143;-3.3967534760901175;0.07788339148822551;33
38;375.24461379051206;6.392909460819954;0.038007354736328124;0.0006328759383530212;10;0.5;1;20;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.40053877906558477;-0.3246957597586977;-0.4355370766277147;-0.5071616672986603;-0.36350531472930925;-0.4062877194959933;0.06253272839942202;34;-3.3948490393535913;-3.302120530810467;-3.4329287787543743;-3.517527540759276;-3.3493282908666924;-3.39935083610888;0.07357916176375784;34
52;11.407953071594239;0.024656893009057913;0.03682188987731934;0.0007358278334495499;10;sqrt;10;10;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10};-0.38765746795226996;-0.36150636276739956;-0.382549496794617;-0.4907172459711473;-0.41090833422872364;-0.40666778154283156;0.04486631740088756;35;-3.379201089014976;-3.347685767810354;-3.3689761055846033;-3.4982852942548868;-3.4070515112043727;-3.4002399535738386;0.05261423875891372;35
76;13.157316064834594;0.1725006914088911;0.03680076599121094;0.0007472838320620854;25;sqrt;5;10;{'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10};-0.40661486921337464;-0.3451055990506511;-0.3742663808666844;-0.4531996032387471;-0.4556373372435556;-0.4069647579226025;0.04336483072654026;36;-3.4022051672408;-3.3274614948936674;-3.3588688572196443;-3.4539832078341086;-3.4606357797375904;-3.400630901385162;0.05205259402123296;37
53;11.463463592529298;0.09823237065214967;0.03699584007263183;0.0011012349753455441;10;sqrt;10;20;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20};-0.4118403067404741;-0.33878826784123683;-0.3773116440754831;-0.5043600251465656;-0.4026431923672873;-0.4069886872342094;0.05487371516552625;37;-3.408518739863403;-3.3196385345395663;-3.3625882888037304;-3.5142566781611158;-3.3970575502926055;-3.4004119583320844;0.06479593839246155;36
60;66.7978569507599;2.530960400877748;0.038994646072387694;0.003020071240155557;25;0.1;10;2;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.39652855956804345;-0.410587166779002;-0.3566038542556518;-0.42433050801933536;-0.45126167390514826;-0.4078623525054361;0.0313624436611108;38;-3.3899852507053776;-3.407491746138206;-3.337214407256447;-3.4195028878478815;-3.455430508634199;-3.401924960116422;0.03881450420756837;38
56;84.86414456367493;4.485418997152498;0.03860034942626953;0.0014993109002363705;25;0.1;1;20;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.43541553651389897;-0.3199577613516369;-0.42079800269712875;-0.46757324558427715;-0.3975382518058119;-0.4082565595905507;0.049648619219876886;39;-3.4368590311503904;-3.296209944769902;-3.4152598729818497;-3.471022903986662;-3.3908700948281694;-3.4020443695433946;0.059110977475304624;39
69;290.2567380905151;2.9712406045013027;0.035608434677124025;0.002728168553579132;25;0.5;10;2;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.36942919750890013;-0.42370777775240076;-0.3432046961369375;-0.48937733015927587;-0.42464305526316926;-0.4100724113641367;0.050617505267380646;40;-3.3569331241476945;-3.4233024990497114;-3.3206926988205336;-3.4967127419906827;-3.4235946021688957;-3.4042471332355033;0.060839591203877275;40
45;13.53592414855957;0.11123126575996213;0.03600025177001953;0.0006319577384459622;10;sqrt;1;2;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2};-0.40296921512470063;-0.30440740760538665;-0.37913880200076244;-0.524946004438045;-0.44348271685909046;-0.41098882920559704;0.07277421026033014;41;-3.3977934016064015;-3.2767361810191558;-3.3648179742743887;-3.5382198914143252;-3.446157280218069;-3.404744945706468;0.086670956417131;41
63;479.468408203125;11.432665393143806;0.042600584030151364;0.0024979098689474864;25;0.5;1;2;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2};-0.4349294493020759;-0.32384534978819945;-0.38681286528693515;-0.5155665937549447;-0.41054369561718973;-0.4143395907498689;0.06266128867871812;42;-3.436277055186325;-3.301060435678208;-3.3741665637605975;-3.527321930303499;-3.406611219379165;-3.4090874408615592;0.07431568179050745;42
78;10.607321405410767;0.07087465866337848;0.032993650436401366;0.0006218262347500574;25;sqrt;10;2;{'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2};-0.4377244507700593;-0.3091454060124472;-0.4221379185090002;-0.4901081933293876;-0.41285307349023803;-0.4143938084222265;0.05901958703550845;43;-3.4396220722631723;-3.282681830455093;-3.4168699126539774;-3.497570585420686;-3.4093987739776055;-3.4092286349541068;0.07042808111085404;43
29;76.21543068885804;0.3929489501120381;0.040207529067993165;0.00495436906713093;10;0.1;1;20;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.4504842400804181;-0.31874288996521116;-0.3860820021168234;-0.5310365308556424;-0.3917040340212685;-0.4156099394078727;0.07122658425250207;44;-3.4548516610702693;-3.294692701907114;-3.373277338138683;-3.5452785504103907;-3.383784863137726;-3.410377022932837;0.08443080866462138;44
70;287.78648314476015;3.6494650619362847;0.033794498443603514;0.0007553850363113191;25;0.5;10;10;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.43699531995232443;-0.39163517315075946;-0.4211634342821846;-0.463188066563607;-0.3672732470484934;-0.4160510481994738;0.033651467577196684;45;-3.4387497728098797;-3.3845236001540897;-3.415699049974983;-3.465833233148993;-3.353952891738344;-3.411751709565258;0.03937349715914057;46
32;70.76802568435669;0.27742378250403293;0.03981137275695801;0.0031335506284282466;10;0.1;5;20;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.43043314259271126;-0.32493873403598283;-0.40898238144698973;-0.5030201093346942;-0.41297461969408267;-0.4160697974208921;0.05680025480654873;46;-3.430889097595549;-3.30242335263061;-3.401029255975314;-3.51269127593075;-3.409545424246464;-3.4113156812757373;0.06727051867089383;45
33;63.560411882400516;0.16708904453023282;0.03720636367797851;0.0007556932282994352;10;0.1;10;2;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.4716290337947273;-0.3653939512039621;-0.391928907477717;-0.49814768820061617;-0.38599136244057;-0.4226181886235185;0.05227760126955851;47;-3.479942528261063;-3.3524617820342115;-3.3803845935041177;-3.5069930139650975;-3.3768328356612503;-3.419322950685148;0.0618915092546034;47
79;10.647224569320679;0.053073387059667305;0.03300209045410156;1.3180041276059392e-06;25;sqrt;10;10;{'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10};-0.4344433620902526;-0.32615360542240857;-0.4099568656738053;-0.5512570785620658;-0.3969305207865885;-0.4237482865070241;0.0732215737551574;48;-3.4356949806407435;-3.3039370454050725;-3.4022051672408;-3.5686131760110955;-3.3901327407639954;-3.4201166220123413;0.08603657265890148;48
62;65.63004832267761;1.867645979192008;0.037808561325073244;0.0022395252099871067;25;0.1;10;20;{'max_depth': 25, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.41427074279959;-0.3632071827083956;-0.4361461292694744;-0.4731765298884667;-0.4348529363861202;-0.4243307042104094;0.03598200669737981;49;-3.411451304064005;-3.3497761119215115;-3.433656942677879;-3.477642879882867;-3.435840508521896;-3.4216735494136317;0.041834450434053976;49
80;10.787735557556152;0.08659750543992292;0.03320002555847168;0.000397801695735822;25;sqrt;10;20;{'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20};-0.40345530233652394;-0.40657809120379684;-0.4042317708412637;-0.48584482483706926;-0.4383777762976151;-0.42769755310325375;0.03187329197900431;50;-3.3983819679370946;-3.4026460291955143;-3.395290856465761;-3.492563528412905;-3.440058139043583;-3.4257881042109717;0.03709265488742541;50
67;371.53390250205996;21.572175036884918;0.03860592842102051;0.0029406011360653037;25;0.5;5;10;{'max_depth': 25, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.44428662812967246;-0.40694255261972456;-0.37524086509349996;-0.4434547609705912;-0.4744769988394768;-0.428880361130593;0.034314086149192784;51;-3.4474628351876397;-3.403086834037592;-3.3600595232822883;-3.442382895611701;-3.482958512529255;-3.427190120129695;0.04204617087684773;51
51;11.416025924682618;0.04213444307224908;0.03870406150817871;0.00492207291762679;10;sqrt;10;2;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2};-0.3976222557946456;-0.38106579208885494;-0.39497417068651575;-0.5399286994253345;-0.45101858149745877;-0.4329218998985619;0.058571487898534114;52;-3.3913124303136684;-3.3716464820618426;-3.384080377296024;-3.5555590277760825;-3.455141096974189;-3.4315478828843617;0.0684041480603205;52
34;63.79375619888306;0.23187242970653427;0.038193893432617185;0.0007402208222501689;10;0.1;10;10;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.41439226460254575;-0.37863604931600325;-0.4094696235603976;-0.484261287968494;-0.4806758552355541;-0.43348701613659896;0.04184468056761083;53;-3.4115978661032136;-3.3686792664188143;-3.401617262420921;-3.4907019351414124;-3.490272195689041;-3.432573705154681;0.04937366383680073;53
50;12.362240409851074;0.14396240646121886;0.03797249794006348;0.0019964184371057394;10;sqrt;5;20;{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20};-0.45522359039569427;-0.3864112261891284;-0.4117840235990846;-0.4996094145408396;-0.44700755677058535;-0.4400071622990664;0.03873510966719379;54;-3.4604912945996555;-3.3781651824622196;-3.40440890610984;-3.5087034642443067;-3.4503622998172236;-3.440426229446649;0.0454682277586524;54
7;19.009623575210572;0.09864636994732318;0.02497897148132324;0.0016643975467823492;3;0.1;10;10;{'max_depth': 3, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.5494029876864386;-0.4527432038879775;-0.42956836073846905;-0.5846331633304997;-0.6041667983417207;-0.5241029027970212;0.07034659959950389;55;-3.570714214271425;-3.4580341236025998;-3.4257845816688475;-3.60679913496718;-3.6329051735491253;-3.538847445611836;0.0822116578508588;55
15;94.37361254692078;2.0256341576081014;0.02400059700012207;0.0006215101885649655;3;0.5;10;2;{'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.5421116795090908;-0.46513489202952063;-0.4726892877750588;-0.5522315627888814;-0.5968740261110417;-0.5258082896427186;0.05003442479338093;56;-3.562302626111375;-3.472751070837068;-3.477067730142742;-3.569733883638947;-3.6246379129507544;-3.5412986447361776;0.05834302691594172;56
3;19.133200931549073;0.14522429809653034;0.025592470169067384;0.0007885957747381238;3;0.1;5;2;{'max_depth': 3, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 2};-0.5577879920903888;-0.4730315560412883;-0.4544177085222667;-0.5534496680724008;-0.5965093874995075;-0.5270392624451704;0.054147603124127204;57;-3.5803631100769655;-3.48209706929603;-3.455430508634199;-3.571134273588715;-3.6242240548840243;-3.542649803295987;0.0635009543779167;57
26;3.567813587188721;0.011944298566783623;0.02399282455444336;0.0010825785382670072;3;sqrt;10;20;{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20};-0.5321468916667151;-0.520897488666465;-0.4608736665249198;-0.60278293205494;-0.5382887558579192;-0.5309979469541919;0.045226085432376405;58;-3.5507745633875434;-3.5382198914143252;-3.4630911047790818;-3.6273957600460416;-3.5575272310974655;-3.5474017101448916;0.05235558099285205;58
14;93.7540078163147;0.305449282639765;0.02479896545410156;0.0007388329278149107;3;0.5;5;20;{'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.5229112346420743;-0.47582576023006773;-0.486575688007181;-0.5417558573506138;-0.6469510620950383;-0.534803920464995;0.06094445433185043;59;-3.540056496724311;-3.4853981121243525;-3.493422390722313;-3.5576677753831936;-3.681032463861192;-3.551515447763073;0.07027107726699333;59
9;95.23371801376342;0.7255958239998187;0.024786663055419923;0.000392499388023633;3;0.5;1;2;{'max_depth': 3, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 2};-0.5227897128391186;-0.46319109781123924;-0.4912044880845552;-0.6405441958440441;-0.5656366517229661;-0.5366732292603846;0.06210932238305821;60;-3.5399152532228793;-3.4704466571321912;-3.4988569562072698;-3.6698773821478015;-3.589011005834337;-3.5536214509088957;0.07053072833988872;60
4;19.127006483078002;0.2003915978624874;0.024801874160766603;0.0007588086895973341;3;0.1;5;10;{'max_depth': 3, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.5472155952332343;-0.48651662843061483;-0.46355349814866287;-0.5736702157788243;-0.6194816200261468;-0.5380875115234967;0.05690224386790887;61;-3.5681928199019737;-3.4979994282446647;-3.466266002487403;-3.5943010447095274;-3.6502054736685716;-3.5553929538024276;0.06618870033507199;61
23;3.602199649810791;0.013478607636329817;0.024800968170166016;0.0007402621815434805;3;sqrt;5;20;{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20};-0.5611906025731512;-0.4769191444778509;-0.41141859201402875;-0.629215816707313;-0.6441554994066114;-0.544579931035791;0.0890666779625296;62;-3.58427119509671;-3.4866889737973477;-3.4039682724725857;-3.6571847095819483;-3.677907013506459;-3.56200403289101;0.10357253336758394;62
