;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_max_depth;param_max_features;param_min_samples_leaf;param_min_samples_split;params;split0_test_r2;split1_test_r2;split2_test_r2;split3_test_r2;split4_test_r2;mean_test_r2;std_test_r2;rank_test_r2;split0_test_neg_root_mean_squared_error;split1_test_neg_root_mean_squared_error;split2_test_neg_root_mean_squared_error;split3_test_neg_root_mean_squared_error;split4_test_neg_root_mean_squared_error;mean_test_neg_root_mean_squared_error;std_test_neg_root_mean_squared_error;rank_test_neg_root_mean_squared_error
117;19.400971794128417;2.477445084423684;0.013994836807250976;0.0026065625828560575;10;;1;2;{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2};-0.6725183622903588;-0.6334547434490598;-0.5655327460953821;-0.5823337370358854;-0.7153692212009637;-0.63384176201433;0.05560926916747773;52;-3.71685350800916;-3.6709671750098773;-3.5933967217661897;-3.612409168408252;-3.760518581259771;-3.67082903089065;0.06256377522505052;52
36;0.1264066219329834;0.004512465496079808;0.011593389511108398;0.0007893540108246098;3;sqrt;1;2;{'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2};-0.6642859157731134;-0.6916971747511726;-0.48284594393956026;-0.6729728012478724;-0.6606021029057165;-0.634480787723487;0.07657564190255704;53;-3.7076947015632236;-3.7358399323311486;-3.497213176230468;-3.714431315827498;-3.6999999999999997;-3.671035825190468;0.08772667877072618;53
49;0.729573392868042;0.004224914847235581;0.011214399337768554;0.0004104420981323726;5;0.1;5;10;{'max_depth': 5, 'max_features': 0.1, 'min_samples_leaf': 5, 'min_samples_split': 10};-0.5294190713582412;-0.738182028870549;-0.5721404157691246;-0.6255009702926979;-0.7162789739965656;-0.6363042920574357;0.08053966500406695;54;-3.5542931786784275;-3.7868192457522976;-3.600972090977657;-3.6613522092254387;-3.761515651967967;-3.672990475320357;0.08967144587846138;54
105;7.1037764072418215;0.061494778095297395;0.011800050735473633;0.00039982933619698695;10;0.5;10;2;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.6837169108616115;-0.5813941310780766;-0.6994441434283811;-0.6180437094913103;-0.6020746730553141;-0.6369347135829387;0.04637424191936703;55;-3.7292760691587317;-3.6119939091864484;-3.7439284181191286;-3.6529440181858797;-3.634212431875715;-3.6744709693051805;0.05256515702864787;55
96;1.4388282299041748;0.014844180882389592;0.01119403839111328;0.00040334833041834615;10;0.1;10;2;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 10, 'min_samples_split': 2};-0.628026831480246;-0.7457577873645804;-0.6149993374144076;-0.6087676045920234;-0.5936442971494014;-0.6382391716001317;0.05488517214839935;56;-3.6670833096617805;-3.795062581829185;-3.6497260171141614;-3.642457961322272;-3.6246379129507544;-3.6757935565756306;0.0611696774315176;56
113;14.44494309425354;0.25461207954176046;0.011592626571655273;0.0004843937779757023;10;1.0;5;20;{'max_depth': 10, 'max_features': 1.0, 'min_samples_leaf': 5, 'min_samples_split': 20};-0.6705813160510068;-0.6503638364077378;-0.5414662794855132;-0.5992489871463498;-0.731926722080922;-0.6387174282343059;0.06458244715771551;57;-3.714700526287415;-3.6899186982913323;-3.5656696425776744;-3.6316662842282192;-3.778624088209887;-3.6761158479189056;0.072610417155293;57
125;15.631259965896607;0.1565343935705783;0.013593292236328125;0.0013650585203444062;10;;10;20;{'max_depth': 10, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 20};-0.6037532207933682;-0.703333539798005;-0.5451035288472061;-0.653814310083332;-0.6922008500062966;-0.6396410899056415;0.05872891336578941;58;-3.6396428396203935;-3.7486664295453123;-3.569873947354444;-3.6931016774521654;-3.73503681374093;-3.6772643415426494;0.06577965049243788;58
92;1.5453226566314697;0.004821450410149337;0.011386728286743164;0.0004875395774680038;10;0.1;1;20;{'max_depth': 10, 'max_features': 0.1, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.5797217408864093;-0.6496365635923107;-0.635671037953363;-0.6490853154287934;-0.6858932306234553;-0.6400015776968664;0.03444939289185732;59;-3.6122707539718006;-3.689105582658214;-3.6730096651111603;-3.687817782917155;-3.7280692053662308;-3.6780545980049126;0.03760816526931413;60
115;14.439716482162476;0.1371194337526447;0.011793088912963868;0.00039737159277260985;10;1.0;10;10;{'max_depth': 10, 'max_features': 1.0, 'min_samples_leaf': 10, 'min_samples_split': 10};-0.6189469272332841;-0.7033941458659572;-0.5487407782088993;-0.640415491895473;-0.6891683406876228;-0.6401331367782472;0.055150530183114145;60;-3.6568429006453096;-3.7487331193351174;-3.5740733064670063;-3.6781109281803888;-3.731688625810037;-3.6778897760875715;0.061861093997047936;59
101;7.581553983688354;0.1380979183541953;0.011206722259521485;0.00039654529219463133;10;0.5;1;20;{'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 20};-0.6376515299820256;-0.6433941385932289;-0.6928364737546389;-0.653814310083332;-0.5796947542835025;-0.6414782413393455;0.0364015392085523;61;-3.677907013506459;-3.6821189551669837;-3.736642878306676;-3.6931016774521654;-3.6087393920869375;-3.6797019833038447;0.04114989756675128;61
